,id,created_at,text
2532,1256924525746196485,2020-05-03 12:32:14+00:00,pls covid19 go away na
2533,1256924525297651712,2020-05-03 12:32:14+00:00,nitingadkari pls sir  do the experiment vayu of yagaya on covid19 patientmay be vayu by breath of yagya woã¢â‚¬â¦ 
2534,1256924524249038848,2020-05-03 12:32:13+00:00,this will warm your heart amp make your day enjoynnthis daddy and his baby girl singing ã¢â‚¬å“youã¢â‚¬â„¢ve got a friend in meã¢â‚¬â¦ 
2535,1256924523515064322,2020-05-03 12:32:13+00:00,palem25569289 news24 covid19za no need to reward me man we just need to help each other grow nni deactivated my facebook account
2536,1256924522818801664,2020-05-03 12:32:13+00:00,evereyones in a hurry to hear about vaccine to fight covid  19 how unrealisitic is that just read on fromã¢â‚¬â¦ 
2537,1256924522638454785,2020-05-03 12:32:13+00:00,amscanlon i think the point here is bojo at no point in his life felt vulnerable amp not in control even with theã¢â‚¬â¦ 
2538,1256924522558578690,2020-05-03 12:32:13+00:00,qampa what are my rights during covid19  employmentlaw civilrights colorado covid19
2539,1256924519320543235,2020-05-03 12:32:12+00:00,the kerala covid19 response and the need for a strong public health system 
2540,1256924518981021699,2020-05-03 12:32:12+00:00,what covid19ã¢â‚¬â„¢s second wave could look like  
2541,1256924518687309825,2020-05-03 12:32:12+00:00,im happy to see an increase in mental wellness awareness due to the covid19 crisis more money is being put intoã¢â‚¬â¦ 
2542,1256924516569268230,2020-05-03 12:32:11+00:00,who allowed that much crowd in funeral of arifwazir without any safety measurement amp social distancennbecause theã¢â‚¬â¦ 
2543,1256924516078497792,2020-05-03 12:32:11+00:00,australias opposition labor party calls for migration rethink post covid19  stcom
2544,1256924514061033473,2020-05-03 12:32:11+00:00,covid19 brings new challenges for the blind  
2545,1256924513998176258,2020-05-03 12:32:11+00:00,codiv19 vs covid19
2546,1256924511053774848,2020-05-03 12:32:10+00:00,tommyblackout since the start of the covid19 pandemic the collective wealth of us billionaires alone has increaseã¢â‚¬â¦ 
2547,1256924509162164224,2020-05-03 12:32:10+00:00,so many resources 
2548,1256924508914626562,2020-05-03 12:32:10+00:00, flypast to covid19 warriors to fight against covid19
2549,1256924508159533056,2020-05-03 12:32:09+00:00,twitter latest feed on covid19 india isnã¢â‚¬â„¢t loading kindly check 
2550,1256924506901188609,2020-05-03 12:32:09+00:00,the covid19 riddle why does the virus wallop some places and spare others  the new york times 
2551,1256924506658156547,2020-05-03 12:32:09+00:00,uae approves development of stem cell treatment for covid19 thefilipinotimesnnsee link  
2552,1256924506561576960,2020-05-03 12:32:09+00:00,why how many of them brought it in  nsenate democrats call on administration to provide covid19 testing for migrã¢â‚¬â¦ 
2553,1256924504418398208,2020-05-03 12:32:09+00:00,gunsnroses spursofficial ticketmaster premierinn axlrose slash duffmckagan nnsome news would be good if theã¢â‚¬â¦ 
2554,1256924503893897216,2020-05-03 12:32:08+00:00,covid19 nasarawa repatriates 788 almajirai to different states  vanguardnews 
2555,1256924503449505794,2020-05-03 12:32:08+00:00,nobel prizewinning scientist the covid19 epidemic was never exponential  the post 
2556,1256924502656716800,2020-05-03 12:32:08+00:00,andrewmarr9 andrew said today who absolutely clear that covid19 did not escape from a laboratory but that isã¢â‚¬â¦ 
2557,1256924501993914368,2020-05-03 12:32:08+00:00,its a relief knowing the tennis players are aware of covid19 best practices nã¢â‚¬å“only if one player spat on a balã¢â‚¬â¦ 
2558,1256924501394313216,2020-05-03 12:32:08+00:00,skynewsnfrance24ennpamfoundationnncovid19 related newsreader session fundraising results new free of chargeã¢â‚¬â¦ 
2559,1256924500798685184,2020-05-03 12:32:08+00:00,mybordercollie i would be hesitate to go in one till they find a cure for covid19ã¢â‚¬â€if financially possible iã¢â‚¬â„¢d hã¢â‚¬â¦ 
2560,1256924499167019009,2020-05-03 12:32:07+00:00,adambanksdotcom nonwe didnã¢â‚¬â„¢t know whether weã¢â‚¬â„¢d flatten the curve in the youngerhealthy that capacity was essentã¢â‚¬â¦ 
2561,1256924497078337541,2020-05-03 12:32:07+00:00,barrettsallee yã¢â‚¬â„¢all act like covid19 kills 98 of the people who contracts it itã¢â‚¬â„¢s the opposite there is a 98ã¢â‚¬â¦ 
2562,1256924492439318528,2020-05-03 12:32:06+00:00,money rules  ã¢â‚¬ëœwe are on the eve of a genocideã¢â‚¬â„¢ brazil urged to save amazon tribes from covid19 
2563,1256924492435161088,2020-05-03 12:32:06+00:00,peston bbclaurak bbchughpym jamesmatthewsky how about taking the government to task with this information keepã¢â‚¬â¦ 
2564,1256924490950422528,2020-05-03 12:32:05+00:00,how edtech ventures in india are responding to covid19 to keep the learning going  edtech
2565,1256924490266742784,2020-05-03 12:32:05+00:00,covid 19 is not a joke ohhh
2566,1256924490191253504,2020-05-03 12:32:05+00:00,soros is getting old maybe gates is being groomed as the new face of evil  covidhype markofthebeastn
2567,1256924489700585472,2020-05-03 12:32:05+00:00,opinion  what covid19ã¢â‚¬â„¢s second wave could look like  bloomberg 
2568,1256924488962174982,2020-05-03 12:32:05+00:00,insideafrica brigrichardkaremire covid19 uganda suspends rotation of troops to somalia equatorial guinea over cã¢â‚¬â¦ 
2569,1256924486038966272,2020-05-03 12:32:04+00:00,test test test but wait how good is the test covidã£æ’â¼19 covid19 test covidtesting 
2570,1256924485401358336,2020-05-03 12:32:04+00:00,realdonaldtrump too many people arent taking this covid19 seriouslyntrump fox limbaugh and the rest of the alã¢â‚¬â¦ 
2571,1256924482570203136,2020-05-03 12:32:03+00:00,the ã¢â‚¬ëœpresidentã¢â‚¬â„¢ is so stupid he doesnã¢â‚¬â„¢t know which totootwo to usennso he goes with the number 2nnwowã¢â‚¬â¦ 
2572,1256924480586297351,2020-05-03 12:32:03+00:00,anglofiles yahyaisa5 hauwafarouk ncdcgov what is he holding on his hand just look at covid 19 patientã¢â‚¬â¦ 
2573,1256924480552595456,2020-05-03 12:32:03+00:00,covid19 can bring out the best in us a reason to smile  
2574,1256924480179449856,2020-05-03 12:32:03+00:00,mwilson1987 ironically i suspect putting ventilators in care homes might kill more people than covid19 maybe thã¢â‚¬â¦ 
2575,1256924478006800385,2020-05-03 12:32:02+00:00,5 strategies to lead employees through the covid19 pandemic and get results  viaã¢â‚¬â¦ 
2576,1256924477960716288,2020-05-03 12:32:02+00:00,evening bulletin 8 new cases  total 13 today kalburgi3 bagalkote1 bbmp4 stay home stay safe covid19
2577,1256924476601597952,2020-05-03 12:32:02+00:00,just in emir dies in isolation awaiting covid19 test result from abuja 
2578,1256924474756132865,2020-05-03 12:32:01+00:00,1st slpmfc personnel conducted continuous interagency covid19 checkpoint at the established quarantine control poã¢â‚¬â¦ 
2579,1256924474634653698,2020-05-03 12:32:01+00:00,samrjmitch ã¢â‚¬å“effects of radiation poisoning amp the effects of covid19 fit together like a glove ã°å¸â„¢ï¿½ã°å¸ï¿½â»ã¢â‚¬ï¿½ nnnow my resã¢â‚¬â¦ 
2580,1256924474559074304,2020-05-03 12:32:01+00:00,sunday reading why does the severity of covid19 vary among patients it comes down to viral load according to thã¢â‚¬â¦ 
2581,1256924473397141504,2020-05-03 12:32:01+00:00,pr stunt in the time of covid19 
2582,1256924470763302912,2020-05-03 12:32:01+00:00,sheilagunnreid coming after the virus    video from amazing polly n this could be happeninã¢â‚¬â¦ 
2583,1256924470373224448,2020-05-03 12:32:00+00:00,pcb to help cricketers match officials scorers and ground staff pcb aims to disburse onetime payments to those mã¢â‚¬â¦ 
2584,1256924470058668032,2020-05-03 12:32:00+00:00,kutchddo gujprhdept pshfwdguj mohfwgujarat collectorkutch prabhavjoshi congratulations on a wonderful jobã¢â‚¬â¦ 
2585,1256924469819518981,2020-05-03 12:32:00+00:00,prideofeastldn bubblemaster3 i pointed out that if you can do it so can everyone  labour fanatics are dangerousã¢â‚¬â¦ 
2586,1256924466837442562,2020-05-03 12:32:00+00:00,very important presser today by asadumar  explains the data behind the recent decisions taken by the govt re cã¢â‚¬â¦ 
2587,1256924466040504320,2020-05-03 12:31:59+00:00,calls to uncover secret covid19 numbers at some pa nursing homes grow louder  
2588,1256924466032119809,2020-05-03 12:31:59+00:00,i fear this covid19 is far stronger than we initially thought if it couldnt be destroyed by the furious rap of gã¢â‚¬â¦ 
2589,1256924465780461576,2020-05-03 12:31:59+00:00,patriotcyouth fawadchaudhry javedatahir follow rashidbuttar on youtube to know reality of covid19 his videosã¢â‚¬â¦ 
2590,1256924464190836737,2020-05-03 12:31:59+00:00,affordable scalable and accessible  facts over fear part 2 
2591,1256924463758630914,2020-05-03 12:31:59+00:00,jillianmele exactly i couldnt agree more you cant compare the flu to covid19 more baconã°å¸â€™â€¢
2592,1256924463687491584,2020-05-03 12:31:59+00:00,covid19 nnpcled oil amp gas industry intervention commences construction of 200bed infectious diseases hospital in yenagoa 
2593,1256924461627916288,2020-05-03 12:31:58+00:00,thank you for participating in our survey exploring physicalhealth mentalhealth amp wellbeing during covid19ã¢â‚¬â¦ 
2594,1256924459597918208,2020-05-03 12:31:58+00:00,mother always be mother  ã°å¸â€™å“ã°å¸â€™å“ mom is one of the beautiful paradise in the world  love her always motherloveã¢â‚¬â¦ 
2595,1256924457953787905,2020-05-03 12:31:57+00:00,roches covid19 antibody test receives fda emergency use authorization and is available in markets accepting the cã¢â‚¬â¦ 
2596,1256924457320546305,2020-05-03 12:31:57+00:00,with the railway closed due to the covid19 lockdown stock the line had purchased for the 2020 season is no longerã¢â‚¬â¦ 
2597,1256924453969309696,2020-05-03 12:31:57+00:00,theresistor realdonaldtrump i donã¢â‚¬â„¢t think so we feel sorry for you having no sense of patriotism check your faã¢â‚¬â¦ 
2598,1256924451276537856,2020-05-03 12:31:56+00:00,leovaradkar what are you doing about the motor companies that remain open during covid19 and have been open sinceã¢â‚¬â¦ 
2599,1256924451192688640,2020-05-03 12:31:56+00:00,dtptraffic car in paternal uncle house from 18032020 who is staying in modinagar upnnhere i am ensuring thatã¢â‚¬â¦ 
2600,1257286955588517889,2020-05-04 12:32:24+00:00,mikepence realdonaldtrump tragically mr vice president not even mr trump is following the guidelines plusã¢â‚¬â¦ 
2601,1257286954443591680,2020-05-04 12:32:23+00:00,muntassir mamoon tests covid19 positive  
2602,1257286952044371968,2020-05-04 12:32:23+00:00,ncdcgov ptfcovid19 fmohnigeria fmicnigeria whonigeria africacdc dreoehanire ooaswaho nighealthwatchã¢â‚¬â¦ 
2603,1257286950211510272,2020-05-04 12:32:22+00:00,listen to george w bushs message about covid19  via youtube  pres geo w bush would uã¢â‚¬â¦ 
2604,1257286945132199938,2020-05-04 12:32:21+00:00,thankyou for kind comments from cherrie and billy ã¢â‚¬å“we would like to say a big thank you to all the staff at wallaã¢â‚¬â¦ 
2605,1257286943043280896,2020-05-04 12:32:21+00:00,lower mainland rental real estate markets hold steady amid covid19 
2606,1257286940854009856,2020-05-04 12:32:20+00:00,samooner if this is declared a proven treatmentnnno more funds coming in from imfeu concerning covid19nnmajoriã¢â‚¬â¦ 
2607,1257286937645330438,2020-05-04 12:32:19+00:00,prombdsgt covid19 update 97 thailand 
2608,1257286936701665280,2020-05-04 12:32:19+00:00,it is known that useless governments do not invest in researchnnthe ministry of health has submitted 32 herbal drã¢â‚¬â¦ 
2609,1257286936022089728,2020-05-04 12:32:19+00:00,covid19uk davidicke do not think do not read anything without approvalgov will think for you ã°å¸â¤â¯ã°å¸â¤â¯ã°å¸â¤â¯ã°å¸â¤â¯
2610,1257286935141384192,2020-05-04 12:32:19+00:00,the nassarawa state house of assembly has been shut down after a lawmaker identified as adamu suleiman died from coã¢â‚¬â¦ 
2611,1257286933866110977,2020-05-04 12:32:18+00:00,pasuk phongpaichit and chris baker on covid19 in thailand what worked and what next 
2612,1257286933644021760,2020-05-04 12:32:18+00:00,click here to register for 10mins  10am 
2613,1257286932641591296,2020-05-04 12:32:18+00:00,how has covid19 impacted your life and the lives of your friends and community register for day 1 of this 4partã¢â‚¬â¦ 
2614,1257286932251340801,2020-05-04 12:32:18+00:00,udaykotak which i have never maintained from last year but all of a sudden after this covid19your bank has startã¢â‚¬â¦ 
2615,1257286932058554373,2020-05-04 12:32:18+00:00,ccrawforddt bowler715 sderbysbas hi there there is more information on our website  youã¢â‚¬â¦ 
2616,1257286931408474113,2020-05-04 12:32:18+00:00,ã¢â‚¬å“we are aware the crisis brought by covid19 will affect artists and entertainers the most as the majority of theseã¢â‚¬â¦ 
2617,1257286930548613121,2020-05-04 12:32:18+00:00,somebody wasnsqt listening when a former republican president said we are not partisan combatants  via huffpostpol
2618,1257286927771992066,2020-05-04 12:32:17+00:00,online news editor tests positive for covid19  
2619,1257286925058105344,2020-05-04 12:32:16+00:00,covid19 lagos residents compliance with maskwearing high most residents of lagos state on monday complied with tã¢â‚¬â¦ 
2620,1257286924194070529,2020-05-04 12:32:16+00:00,question who would take the covid19 vaccine if or when it does
2621,1257286923384733696,2020-05-04 12:32:16+00:00,before covid19 realdonaldtrump aide u2066stephenmilleru2069 sought to use disease to close bordershe had long tried toã¢â‚¬â¦ 
2622,1257286922667536386,2020-05-04 12:32:16+00:00,mainesenategop if covid19 is just left to spread we cbetween 13000 and 26000 preventable deaths in maine coulã¢â‚¬â¦ 
2623,1257286922063446016,2020-05-04 12:32:16+00:00,assuming a mortality rate of 3 for covid19 canadaã¢â‚¬â„¢s 3795 reported deaths can be used as the basis for estimatinã¢â‚¬â¦ 
2624,1257286920738127872,2020-05-04 12:32:15+00:00,test trace isolate support along with other public health interventions to reduce the risk of transmission iã¢â‚¬â¦ 
2625,1257286919656005632,2020-05-04 12:32:15+00:00,drtedros who africanunion ungeneva thank unmerci  nfor covid 19ngifted to world nby doomsday doc heading nwhoã¢â‚¬â¦ 
2626,1257286919542587393,2020-05-04 12:32:15+00:00,employees pandemics and productivity support donã¢â‚¬â„¢t surveil your remoteworkforce  assessing and boosting emploã¢â‚¬â¦ 
2627,1257286916426420227,2020-05-04 12:32:14+00:00,coronavirus italy now on complete lockdown  dw news  get virus news  covid19 news info
2628,1257286916141129728,2020-05-04 12:32:14+00:00,do not click the link police warn of scam covid19 text messages  wjla 
2629,1257286915293876224,2020-05-04 12:32:14+00:00,davidcumming3 faheemyounus sure if you ignore the columns where covid19 is a contributing factor to the death
2630,1257286912592752640,2020-05-04 12:32:13+00:00,driveatsixteen karolicker theneweuropean yes china has heavily invested in the uk already and they are projecteã¢â‚¬â¦ 
2631,1257286912081002496,2020-05-04 12:32:13+00:00,jeremyvineon5 far to early to ease restrictions when there are no more deaths then that is the time to ease restrã¢â‚¬â¦ 
2632,1257286911544229889,2020-05-04 12:32:13+00:00,it will be business as unusual those that adapt survive americastrong nnquarantinelife coronavirusã¢â‚¬â¦ 
2633,1257286910604537857,2020-05-04 12:32:13+00:00,a broken ipad and covid19 could not stop me from creating art  
2634,1257286910474457090,2020-05-04 12:32:13+00:00,no new covid19 cases reported as restaurants bars prepare to reopen  via gftribune
2635,1257286910378115072,2020-05-04 12:32:13+00:00,coronavirus urgent 4th may act now bounce back loans and se income support   
2636,1257286910084616193,2020-05-04 12:32:13+00:00,immunity at its best defeats covid19nnimmunityboosters covidprcautions healthydiet meditation yogaã¢â‚¬â¦ 
2637,1257286908432060417,2020-05-04 12:32:12+00:00,this thursday our qampa is going live our experts will be answering your covid19 questions nthe panel includes npã¢â‚¬â¦ 
2638,1257286907182055425,2020-05-04 12:32:12+00:00,because of the curfew in benghazi to mitigate covid19 more people are walking in their own areas for exercise orã¢â‚¬â¦ 
2639,1257286905747722240,2020-05-04 12:32:12+00:00,it already is work workforce futureofwork jobs tech millennials genz training business leadershipã¢â‚¬â¦ 
2640,1257286904975970304,2020-05-04 12:32:12+00:00,an investigation will expose the democrats involvement with getting this wuhanvirus started they probably helpedã¢â‚¬â¦ 
2641,1257286904971702273,2020-05-04 12:32:12+00:00,attention kind people who are feeding healthcare workersconsider something low carb instead of pizza and donutsã¢â‚¬â¦ 
2642,1257286904841506819,2020-05-04 12:32:12+00:00,saskatchewan covid19 restrictions start lifting today as some businesses reopen  cbc news 
2643,1257286903713476610,2020-05-04 12:32:11+00:00,unilorin set to make covid19 vaccine research breakthrough  
2644,1257286903268868096,2020-05-04 12:32:11+00:00,fiftysix people incarcerated at the liberty correctional institution in florida have tested positive for covid19ã¢â‚¬â¦ 
2645,1257286899091279875,2020-05-04 12:32:10+00:00,texas by amp large seems to still be in the rugged individualism mindset covid19 amp other pathogens dont give aã¢â‚¬â¦ 
2646,1257286896486682625,2020-05-04 12:32:10+00:00,indian tourist places  
2647,1257286895886794753,2020-05-04 12:32:09+00:00,the country has not received any financial assistance regarding the covid 19  pmnlka covid19sl srilankaã¢â‚¬â¦ 
2648,1257286893630296064,2020-05-04 12:32:09+00:00,blph bellerophon therapeutics to participate in covid19 panel at maxim groupã¢â‚¬â„¢s infectious disease virtual conference
2649,1257286893521080321,2020-05-04 12:32:09+00:00,mustseeni found the source of the covid19 virus  patientzeronvideo posted which appears to show yet another coã¢â‚¬â¦ 
2650,1257286893386887168,2020-05-04 12:32:09+00:00,in kanawha county we are working to make sure those on the front lines have proper ppe to combat covid19 as goveã¢â‚¬â¦ 
2651,1257286891776487425,2020-05-04 12:32:08+00:00,sales of electric twowheelers to go up nn
2652,1257286891642089472,2020-05-04 12:32:08+00:00,total confirmed covid19 deaths per million people apr 30 2020  nsome interesting  data anã¢â‚¬â¦ 
2653,1257286890706747394,2020-05-04 12:32:08+00:00,covid19 and the butterfield effect 
2654,1257286890669080579,2020-05-04 12:32:08+00:00,covid 19bayelsa state gov douye diri has directed that the presidential order on inter state lock down should bã¢â‚¬â¦ 
2655,1257286889519775744,2020-05-04 12:32:08+00:00,it may be covid19 that brings about the collapse of the zanu pf government nwe must plan on going forward to builã¢â‚¬â¦ 
2656,1257286888790114304,2020-05-04 12:32:08+00:00,amazon thereã¢â‚¬â„¢s people dying and ur workers are risking themselves because we live in a shitty system where peopleã¢â‚¬â¦ 
2657,1257286887724724224,2020-05-04 12:32:07+00:00,thread by prayingmedic many people believe the death rate has increased recently we believe this to be true becaã¢â‚¬â¦ 
2658,1257286887259152384,2020-05-04 12:32:07+00:00,a wall street journal investigation found that cruise ship companies knew covid19 posed a danger to passengers andã¢â‚¬â¦ 
2659,1257286887217266688,2020-05-04 12:32:07+00:00,were joining partners to remind domestic abuse victims and survivors you are not alone during the covid19 pandeã¢â‚¬â¦ 
2660,1257286885627629570,2020-05-04 12:32:07+00:00,24 people tested positive for covid19 in kashmir valley on monday officials saidnn 
2661,1257286885082304514,2020-05-04 12:32:07+00:00,central gov must provide all funds for covid19 pandemic relief expendituresnwhy spend crores on showering flowersã¢â‚¬â¦ 
2662,1257286884931371010,2020-05-04 12:32:07+00:00,wondering about your rights under covid19  cbc news 
2663,1257286882876174336,2020-05-04 12:32:06+00:00,covid19 cases deaths drop on sunday 
2664,1257286882477645832,2020-05-04 12:32:06+00:00,happening now the virtual summit level meeting of the nam contact group in response to covid19 initiated by theã¢â‚¬â¦ 
2665,1257286881336856579,2020-05-04 12:32:06+00:00,nigeria is lifting its lockdown tentatively on ã¢â‚¬å“the intelligenceã¢â‚¬ï¿½ rosenthaljon explains the tradeoff african leã¢â‚¬â¦ 
2666,1257286879625396224,2020-05-04 12:32:06+00:00,indiafightscoronanheroes of the airforce at the frontline of indiaã¢â‚¬â„¢s fight against covid19 have been operating liã¢â‚¬â¦ 
2667,1257286879537479686,2020-05-04 12:32:05+00:00,when the covid19 pandemic necessitated the shift to online learning rochester biology professors dragony fu and aã¢â‚¬â¦ 
2668,1257286879235497990,2020-05-04 12:32:05+00:00,trevorball63 debraki53686485 gmb i wonder if piers had the decency to wish  matt hancock well when he was ill with covid19 ã°å¸â¤â€
2669,1257286879109619713,2020-05-04 12:32:05+00:00,bakwankwashe only god almighty can protect us from this novel covid19 oooh
2670,1257286878547582979,2020-05-04 12:32:05+00:00,nigeria is lifting its lockdown tentatively on ã¢â‚¬å“the intelligenceã¢â‚¬ï¿½ rosenthaljon explains the tradeoff african leã¢â‚¬â¦ 
2671,1257286877243076609,2020-05-04 12:32:05+00:00,telehealth booms amid covid19 according to fshealthcaresqs danielruppar that is explosive growth similar toã¢â‚¬â¦ 
2672,1257286876907687936,2020-05-04 12:32:05+00:00,indiafightscoronanexpressing gratitude and appreciation in their fight against covid19 the armed forces salute tã¢â‚¬â¦ 
2673,1257286876614012929,2020-05-04 12:32:05+00:00,un ungeneva antonioguterres the uribe administration murdered more colombians than covid19 but you still doingã¢â‚¬â¦ 
2674,1257286876140109824,2020-05-04 12:32:05+00:00,lordbrexit covid 19 was either set up by the deep state  or its been hijacked by the ds with 2 goalsnnreverse brã¢â‚¬â¦ 
2675,1257286874131058697,2020-05-04 12:32:04+00:00,opinion covid19s ramifications for produce in the uk 
2676,1257286872696598531,2020-05-04 12:32:04+00:00,my hands are dirty too what are you afraid ofncovid19 for a start call this social distancingã¢â‚¬â¦ 
2677,1257286872419774464,2020-05-04 12:32:04+00:00,12 million people strikes me as a conservative estimate of the number of private renters facing hardship but i doã¢â‚¬â¦ 
2678,1257286871081779200,2020-05-04 12:32:03+00:00,something that has amazed me during this time is how adaptable people have become families and small businesses esã¢â‚¬â¦ 
2679,1257286868506423296,2020-05-04 12:32:03+00:00,friend cancelled their wedding due to coronavirus hereã¢â‚¬â„¢s what you should and shouldnã¢â‚¬â„¢t sayã¢â‚¬â¦ 
2680,1257286867789049856,2020-05-04 12:32:03+00:00,isnt social distancing getting disturbed right now  alcohol not protect you from the virus but the organization sã¢â‚¬â¦ 
2681,1257286867432677376,2020-05-04 12:32:03+00:00,millions of shillings spent on snacks during covid 19 as floods sweep away households and their assets
2682,1257286867072016387,2020-05-04 12:32:03+00:00,join us for our weekly coffee break  call  a chance to hear all about the world of credit credit tomorrow we havã¢â‚¬â¦ 
2683,1257286866820366336,2020-05-04 12:32:02+00:00,join us online this wednesday at 1230 pm for a hertiefundamentalrights presentation by pierre thielbãƒâ¶rger onã¢â‚¬â¦ 
2684,1257286866208018433,2020-05-04 12:32:02+00:00,pm modi participates in nam virtual summit to discuss covid19 pandemic 
2685,1257286864106598400,2020-05-04 12:32:02+00:00,scientific advisory group for emergencies sage coronavirus covid19 response  membership read more 
2686,1257286863594893318,2020-05-04 12:32:02+00:00,tw coronavirus nnevery damned time the media or a commentator refers to johnsons good spirits or fight or stã¢â‚¬â¦ 
2687,1257286863343153153,2020-05-04 12:32:02+00:00,every corner of the financial system has been impacted through covid19 in one way or another some are facing greaã¢â‚¬â¦ 
2688,1257286863322259456,2020-05-04 12:32:02+00:00,celly020102 hi celly020102 apply for the unemployment insurance fundã¢â‚¬â„¢s covid19 ters benefit by sending an emailã¢â‚¬â¦ 
2689,1257286862894333952,2020-05-04 12:32:02+00:00,covid19 spurs a road repair boomã¢â‚¬â€and threatens a bust 
2690,1257286861464223746,2020-05-04 12:32:01+00:00, mentalhealthawarenessmonth nitã¢â‚¬â„¢s pretty interesting to watch the conversation around mental heath skyrocket duriã¢â‚¬â¦ 
2691,1257286858381418497,2020-05-04 12:32:00+00:00,ani the government is ready to open liquor stores but not temples or any other spiritual placeswell doneã°å¸â€˜ï¿½ã°å¸â€˜ï¿½ã°å¸â€˜ï¿½nnliã¢â‚¬â¦ 
2692,1257286857647407104,2020-05-04 12:32:00+00:00,bookselling in the age of covid19 promoting literacy going social and bundling up 
2693,1257286857131507713,2020-05-04 12:32:00+00:00,arrivehappy again what part of the governments guidance do you not understand customers are entitled to a fuã¢â‚¬â¦ 
2694,1257286856342986754,2020-05-04 12:32:00+00:00,drivein movie theaters are no longer a thing of the past since covid19 shut down a lot of indoor theaters peoplã¢â‚¬â¦ 
2695,1257286855504125953,2020-05-04 12:32:00+00:00,when it comes to lung illnesses caused by vaping the cdc has repeatedly stated this was the result of illegal vapã¢â‚¬â¦ 
2696,1257286855441014784,2020-05-04 12:32:00+00:00,ã¢â‚¬å“itã¢â‚¬â„¢s my privilege to serve in this hour of need i am lucky to extend support and also to stand by sodexoã¢â‚¬â„¢s philosã¢â‚¬â¦ 
2697,1257286855067947014,2020-05-04 12:32:00+00:00,coronavirus pandemic ncovid19 cases in ashanti region pass 100 case mark 4 deadnnnewsontv3n3newsgh
2698,1257286854350602240,2020-05-04 12:31:59+00:00,llamaã¢â‚¬â„¢s may hold the key to fighting covid19 covid19 antibodies  
2699,1257286852777857024,2020-05-04 12:31:59+00:00,realdonaldtrump wouldnt want you to miss barackobama being praised in print again  n  ã¢â‚¬â¦ 
2700,1257649346377637890,2020-05-05 12:32:24+00:00,the government need to show photographsvideos  of people in hospitalisolation centers suffering from the diseaseã¢â‚¬â¦ 
2701,1257649344104235008,2020-05-05 12:32:24+00:00,tmiobsessed thanks for your message our covid19 help hub provides information on flight changes vouchers and reã¢â‚¬â¦ 
2702,1257649343315787776,2020-05-05 12:32:24+00:00,why has scotgovfm not talked about facilitating a safe envornment for school children returningnnroom sterilisersã¢â‚¬â¦ 
2703,1257649343118671872,2020-05-05 12:32:24+00:00,michaelkidd70 thanks for your message our covid19 help hub provides information on flight changes vouchers andã¢â‚¬â¦ 
2704,1257649342636146688,2020-05-05 12:32:23+00:00,damage done by lockdown outdone damage done by covid19 
2705,1257649339624763392,2020-05-05 12:32:23+00:00,a 10yearold boy already battling cancer has finally beaten covid19 weeks after he tested positive for the coronaã¢â‚¬â¦ 
2706,1257649339511513088,2020-05-05 12:32:23+00:00,how is covid19 affecting stock photography 
2707,1257649336772591617,2020-05-05 12:32:22+00:00,jump into givingtuesdaynow a new global day of giving and unity in emergency response to the unprecedented need cã¢â‚¬â¦ 
2708,1257649336730750976,2020-05-05 12:32:22+00:00,i just finished day 16 of the youversion plan covid19 novel encouragement check it out hereã¢â‚¬â¦ 
2709,1257649336277766145,2020-05-05 12:32:22+00:00,kenyan researchers have joined their international counterparts in the search for a cure for covid19 with plans fã¢â‚¬â¦ 
2710,1257649335107334144,2020-05-05 12:32:22+00:00,check out this link 
2711,1257649335006830596,2020-05-05 12:32:22+00:00,reading beckershr the power of community to get us to the other side of covid19 
2712,1257649334876884993,2020-05-05 12:32:22+00:00,like and follow covidenceuk on facebook and instagram join the thousands of people that have joined the fight agaã¢â‚¬â¦ 
2713,1257649333559865344,2020-05-05 12:32:21+00:00,timurcivan xalphacomplex aslavitt tedlieu but if you got shot while being positive for covid19 you would die oã¢â‚¬â¦ 
2714,1257649333324795904,2020-05-05 12:32:21+00:00,unbelievable what a ã°å¸â€™â© excuse to shutdown abs cbn in the middle of covid19 crisis nnnotoabscbnshutdown
2715,1257649331366170625,2020-05-05 12:32:21+00:00,945thebuzz i just lost my dad yesterday from covid19  i think people should be more worried about staying home aã¢â‚¬â¦ 
2716,1257649329352949763,2020-05-05 12:32:20+00:00,shout out to bdraddy and highly encourage people to patronize summit golf brands the clothes are fantastic perfeã¢â‚¬â¦ 
2717,1257649329336127494,2020-05-05 12:32:20+00:00,covid19 
2718,1257649328065314819,2020-05-05 12:32:20+00:00,indiscriminate covid19 location tracking part ii can pandemicrelated derogations be an opportunity to circumveã¢â‚¬â¦ 
2719,1257649328019005444,2020-05-05 12:32:20+00:00,if true thankful that israel is a tight us ally israels iibr completes development phase of covid19 antibody ã¢â‚¬â¦ 
2720,1257649325141897217,2020-05-05 12:32:19+00:00,ã¢â‚¬å“creativity in the age of covid19 innovation in an unprecedented eran
2721,1257649325083176962,2020-05-05 12:32:19+00:00,covid19 and character development by abdulhameed obileye ceobileyenngood readã°å¸â€™â¥nn
2722,1257649322729959427,2020-05-05 12:32:19+00:00,adelaides opm partnership with pearson just over a year great time to move online will it get the big numbers toã¢â‚¬â¦ 
2723,1257649320964141056,2020-05-05 12:32:18+00:00,governmentã¢â‚¬â„¢s shortsighted strategy to covid19 pandemic destroying america    washtimes
